iteration,loss,q_mean,td_error,action_entropy,reward,avg_reward,eps
75,0.587737649679184,0.5650682300329208,0.04043160052970052,2.8330538272857666,0.3420834243297577,0.4083671820163727,"tensor(0.9851, device='cuda:0')"
76,0.6149375140666962,0.6332366466522217,-0.12861114367842674,2.8629525899887085,0.12711407244205475,0.4046664832061843,"tensor(0.9849, device='cuda:0')"
77,0.5778265744447708,0.6565241515636444,-0.09000840317457914,2.8038697838783264,0.3090287744998932,0.40342443504116754,"tensor(0.9847, device='cuda:0')"
78,0.5825716406106949,0.5241024568676949,-0.07212885562330484,2.8025137186050415,0.12323517352342606,0.3998322650217093,"tensor(0.9845, device='cuda:0')"
79,0.5692820996046066,0.4847349375486374,0.07419352140277624,2.7402831315994263,0.13532353937625885,0.3964840533046783,"tensor(0.9843, device='cuda:0')"
80,0.6177660077810287,0.5301064625382423,-0.028844313928857446,2.833404302597046,0.22527995705604553,0.3943440021015704,"tensor(0.9841, device='cuda:0')"
81,0.5513144880533218,0.5912347584962845,-0.07793076150119305,2.9474023580551147,0.14243002235889435,0.39123395296894475,"tensor(0.9839, device='cuda:0')"
82,0.5829351991415024,0.5769034177064896,-0.03504129312932491,2.9408159255981445,0.1909913867712021,0.3887919704543381,"tensor(0.9837, device='cuda:0')"
83,0.6038514077663422,0.5453914403915405,0.026414229068905115,3.049142360687256,0.21574285626411438,0.3867070413677089,"tensor(0.9835, device='cuda:0')"
84,0.5736584812402725,0.547703705728054,-0.0012645218521356583,3.1101489067077637,0.15763266384601593,0.3839799654448316,"tensor(0.9833, device='cuda:0')"
85,0.6415760219097137,0.6088782772421837,-0.10342240519821644,3.038306474685669,0.09271655976772308,0.38055333714274797,"tensor(0.9831, device='cuda:0')"
86,0.6025421470403671,0.6340292245149612,-0.14617825858294964,3.1185516119003296,0.2201865017414093,0.37868860649854635,"tensor(0.9829, device='cuda:0')"
87,0.608396589756012,0.6164564192295074,-0.09100073669105768,3.238702952861786,0.13520070910453796,0.3758898950342474,"tensor(0.9827, device='cuda:0')"
88,0.5945522487163544,0.5644304156303406,0.049012597650289536,3.29900860786438,0.24057427048683167,0.37435221748257225,"tensor(0.9826, device='cuda:0')"
89,0.5943035036325455,0.6056135296821594,-0.017188229598104954,3.241770029067993,0.23145002126693726,0.372746574828464,"tensor(0.9824, device='cuda:0')"
90,0.6056934148073196,0.6994234621524811,-0.1369181601330638,3.1278821229934692,0.279668927192688,0.37171237874362206,"tensor(0.9822, device='cuda:0')"
91,0.5438985526561737,0.6690581440925598,-0.019758948124945164,3.209054112434387,0.23230388760566711,0.3701804173025456,"tensor(0.9820, device='cuda:0')"
92,0.5991468131542206,0.7081399261951447,-0.022118810564279556,3.2155779004096985,0.20197740197181702,0.3683521236576464,"tensor(0.9818, device='cuda:0')"
93,0.5396237373352051,0.6659211069345474,-0.011063060723245144,3.228722631931305,0.09812804311513901,0.36544648838299576,"tensor(0.9816, device='cuda:0')"
94,0.5792788565158844,0.6786205917596817,-0.01796899177134037,3.081594169139862,0.2855225205421448,0.3645962334059654,"tensor(0.9814, device='cuda:0')"
95,0.580258384346962,0.695798709988594,-0.031953946920111775,3.038120150566101,0.20755498111248016,0.3629431675923498,"tensor(0.9812, device='cuda:0')"
96,0.5682205408811569,0.6896368712186813,-0.11853518895804882,2.9861152172088623,-0.04717463254928589,0.35867110717420775,"tensor(0.9810, device='cuda:0')"
97,0.571494922041893,0.6760038286447525,-0.04274545330554247,2.989776611328125,0.19280430674552917,0.3569611401594791,"tensor(0.9808, device='cuda:0')"
98,0.6019841134548187,0.638347715139389,0.04367930791340768,2.881844162940979,0.22792081534862518,0.3556444021512051,"tensor(0.9806, device='cuda:0')"
99,0.5859813541173935,0.7882571965456009,-0.04009830253198743,2.9181414246559143,0.2212200164794922,0.35428658007371305,"tensor(0.9804, device='cuda:0')"
100,0.5653808116912842,0.744548574090004,-0.13411271758377552,3.0073734521865845,0.10038158297538757,0.3517475301027298,"tensor(0.9802, device='cuda:0')"
101,0.589522510766983,0.7544653862714767,0.053076718002557755,2.9084312319755554,0.20854106545448303,0.34678082674741745,"tensor(0.9800, device='cuda:0')"
102,0.56404609978199,0.7524446547031403,-0.053247485775500536,3.1052226424217224,0.18782156705856323,0.3424824717640877,"tensor(0.9798, device='cuda:0')"
103,0.5710972100496292,0.7582920044660568,-0.0764005109667778,3.1333283185958862,0.0635126382112503,0.33559205517172813,"tensor(0.9796, device='cuda:0')"
104,0.6100746989250183,0.8064245879650116,0.051088317297399044,3.2065476179122925,0.07422967255115509,0.3271091592311859,"tensor(0.9794, device='cuda:0')"
105,0.6050837337970734,0.8251960426568985,-0.033259076066315174,3.1098005175590515,0.32354000210762024,0.3220340403914452,"tensor(0.9792, device='cuda:0')"
106,0.5825554430484772,0.9389106333255768,-0.06414352962747216,3.036132276058197,0.14407791197299957,0.315359700769186,"tensor(0.9790, device='cuda:0')"
107,0.5839768201112747,0.833674356341362,0.02189877349883318,2.920378088951111,0.13968414068222046,0.30778795048594476,"tensor(0.9788, device='cuda:0')"
108,0.5558471828699112,0.7639420628547668,-0.007254401221871376,2.795730710029602,0.1909724473953247,0.30164312168955804,"tensor(0.9786, device='cuda:0')"
109,0.5583418011665344,0.7701160609722137,0.07011652085930109,2.789363920688629,0.07750649750232697,0.2942126256227493,"tensor(0.9784, device='cuda:0')"
110,0.5564624965190887,0.826137125492096,-0.045511649921536446,2.866869866847992,0.12167495489120483,0.28766497611999514,"tensor(0.9782, device='cuda:0')"
111,0.5743466764688492,0.8830031454563141,-0.014590841718018055,3.0643022060394287,0.10636720061302185,0.28201415747404096,"tensor(0.9780, device='cuda:0')"
112,0.5717176645994186,0.7731614112854004,0.048433815129101276,3.1728870272636414,0.0489298477768898,0.27539355523884296,"tensor(0.9778, device='cuda:0')"
113,0.6117807030677795,0.80027274787426,0.03023445000872016,3.202569007873535,0.21309487521648407,0.27022542886435985,"tensor(0.9777, device='cuda:0')"
114,0.5861585289239883,0.9060518145561218,-0.05667431093752384,3.2682998180389404,0.2511129379272461,0.2668482016772032,"tensor(0.9775, device='cuda:0')"
115,0.5799583494663239,0.9094011038541794,-0.02452412061393261,3.238114893436432,0.028768125921487808,0.262682433091104,"tensor(0.9773, device='cuda:0')"
116,0.5389919728040695,0.8337192684412003,0.03751499392092228,3.101339280605316,0.14076031744480133,0.25906030606478453,"tensor(0.9771, device='cuda:0')"
117,0.593935489654541,0.8781383484601974,0.07208651909604669,3.03363037109375,0.2174249291419983,0.2558496315404773,"tensor(0.9769, device='cuda:0')"
118,0.5783464759588242,0.9331405758857727,-0.06717961188405752,2.9658058285713196,0.032086364924907684,0.25168107394129036,"tensor(0.9767, device='cuda:0')"
119,0.5881503522396088,0.8588685393333435,0.03589918743818998,3.039999544620514,0.138523131608963,0.24842726532369852,"tensor(0.9765, device='cuda:0')"
120,0.5732231140136719,0.8866064995527267,0.12204714864492416,3.056933879852295,0.16997092962265015,0.2433759367838502,"tensor(0.9763, device='cuda:0')"
121,0.5739317983388901,1.0581056475639343,-0.06577648874372244,3.0469069480895996,0.21002154052257538,0.2406049420312047,"tensor(0.9761, device='cuda:0')"
122,0.610881894826889,1.072923332452774,-0.09245617548003793,3.121571362018585,0.09715645760297775,0.2358888215944171,"tensor(0.9759, device='cuda:0')"
123,0.5655087977647781,0.9054356813430786,0.102625229395926,3.1177952885627747,0.11637803912162781,0.2321794317290187,"tensor(0.9757, device='cuda:0')"
124,0.6355174779891968,1.0146345496177673,0.09928901493549347,3.1364579796791077,0.1024591326713562,0.23000308137387038,"tensor(0.9755, device='cuda:0')"
125,0.6316111385822296,1.073777198791504,-0.14108158089220524,3.232236623764038,0.027503009885549545,0.22647456474602223,"tensor(0.9753, device='cuda:0')"
126,0.5767396092414856,0.9472329318523407,0.11095874197781086,3.1893458366394043,0.08460847288370132,0.22218550726771355,"tensor(0.9751, device='cuda:0')"
127,0.5897470265626907,0.9735697656869888,0.09443490393459797,3.152616798877716,0.10695290565490723,0.22027350470423698,"tensor(0.9749, device='cuda:0')"
128,0.6168135106563568,1.1059556603431702,-0.0974794253706932,3.219555974006653,0.03402089700102806,0.21601331096142531,"tensor(0.9747, device='cuda:0')"
129,0.6063617616891861,0.9649384319782257,0.07969491858966649,3.241545557975769,0.002955903299152851,0.21177325100637973,"tensor(0.9745, device='cuda:0')"
130,0.6129569411277771,0.9780839830636978,0.09639025665819645,3.153780221939087,0.047710832208395004,0.20681251493282615,"tensor(0.9743, device='cuda:0')"
131,0.6215796172618866,1.1278049945831299,0.060328285209834576,3.2351110577583313,0.1983274519443512,0.20317217466421425,"tensor(0.9741, device='cuda:0')"
132,0.6295778304338455,1.0283338576555252,0.02947493502870202,3.2966270446777344,0.046966806054115295,0.19849581670947372,"tensor(0.9739, device='cuda:0')"
133,0.6316778212785721,1.0743828117847443,0.04612004803493619,3.429304361343384,0.1236211508512497,0.19582134393043815,"tensor(0.9737, device='cuda:0')"
134,0.6343794763088226,1.074886441230774,0.08892201166599989,3.3913660049438477,0.18066370487213135,0.19487883475609125,"tensor(0.9736, device='cuda:0')"
135,0.6014436930418015,1.0851000100374222,0.03598821954801679,3.4067182540893555,0.12258070707321167,0.19347841528244317,"tensor(0.9734, device='cuda:0')"
136,0.6314245462417603,1.1809956729412079,-0.07388324243947864,3.3377915620803833,0.09601245075464249,0.1914609191287309,"tensor(0.9732, device='cuda:0')"
137,0.6562636494636536,1.2641753256320953,0.16771066561341286,3.320823311805725,0.15908308327198029,0.1898257787991315,"tensor(0.9730, device='cuda:0')"
138,0.6186585575342178,1.3153477311134338,-0.10946293827146292,3.3158076405525208,-0.02934860624372959,0.18689368869177997,"tensor(0.9728, device='cuda:0')"
139,0.6448589563369751,1.159677803516388,0.10317250341176987,3.251789093017578,0.0026463810354471207,0.18344026048667728,"tensor(0.9726, device='cuda:0')"
140,0.6111637204885483,1.2315050661563873,0.11087795905768871,3.209210515022278,-0.017017599195241928,0.18134319880045952,"tensor(0.9724, device='cuda:0')"
141,0.6569376289844513,1.3081013560295105,-0.0075821587815880775,3.150501549243927,0.12871873378753662,0.17926911660470068,"tensor(0.9722, device='cuda:0')"
142,0.6335719674825668,1.2483006715774536,0.007712493650615215,3.2393105030059814,-0.07607448101043701,0.175470649683848,"tensor(0.9720, device='cuda:0')"
143,0.6738074123859406,1.2115429937839508,0.058735307306051254,3.1872844099998474,-0.02648409828543663,0.1735383325535804,"tensor(0.9718, device='cuda:0')"
144,0.7057986855506897,1.2508648037910461,0.12640958139672875,3.0759875178337097,0.31555235385894775,0.17225409266538919,"tensor(0.9716, device='cuda:0')"
145,0.6711382567882538,1.289521962404251,-0.042145846877247095,2.9850783348083496,0.04277173429727554,0.1693761319387704,"tensor(0.9714, device='cuda:0')"
146,0.6564991623163223,1.241502434015274,0.06473791785538197,2.9932321310043335,0.0802990049123764,0.16759891499765217,"tensor(0.9712, device='cuda:0')"
147,0.688636064529419,1.3495386838912964,0.0783326430246234,3.1800050139427185,0.06940516829490662,0.16495792140252888,"tensor(0.9710, device='cuda:0')"
148,0.677358090877533,1.3986118137836456,0.04463046882301569,3.3038045167922974,0.19296321272850037,0.16352055926807224,"tensor(0.9708, device='cuda:0')"
149,0.7251381874084473,1.308400720357895,0.07993879145942628,3.2113112807273865,0.10041975975036621,0.16233649586327373,"tensor(0.9706, device='cuda:0')"
150,0.6988017559051514,1.4062145054340363,0.1269726837053895,3.3131324648857117,0.11514349281787872,0.16011358191259206,"tensor(0.9704, device='cuda:0')"
151,0.6937773525714874,1.4385277330875397,0.040877836756408215,3.292408764362335,0.04985446110367775,0.1571783294621855,"tensor(0.9702, device='cuda:0')"
152,0.6743242591619492,1.419613093137741,-0.05594819504767656,3.3297876119613647,0.1705281138420105,0.1576959710661322,"tensor(0.9701, device='cuda:0')"
153,0.726062536239624,1.2313625812530518,0.1903180219233036,3.2796857357025146,-0.05053726211190224,0.15460518379695715,"tensor(0.9699, device='cuda:0')"
154,0.6322262287139893,1.4086741209030151,-0.014201398938894272,3.1875858902931213,0.028814582154154778,0.15191925483755767,"tensor(0.9697, device='cuda:0')"
155,0.7164445519447327,1.545790821313858,0.04501019697636366,3.213277518749237,-0.00901942141354084,0.14933648408390582,"tensor(0.9695, device='cuda:0')"
156,0.7195065170526505,1.3692212402820587,0.287947379052639,3.226595103740692,0.13387349247932434,0.14759148449636997,"tensor(0.9693, device='cuda:0')"
157,0.7463066577911377,1.572247862815857,-0.02084197662770748,3.210874378681183,0.16367024183273315,0.14855867997743188,"tensor(0.9691, device='cuda:0')"
158,0.7469762116670609,1.5873051285743713,-0.001281069591641426,3.303734838962555,0.12373004108667374,0.14786449098028243,"tensor(0.9689, device='cuda:0')"
159,0.7653443813323975,1.5289780795574188,0.19235188141465187,3.3205137252807617,-0.023693716153502464,0.14366613167338074,"tensor(0.9687, device='cuda:0')"
160,0.756748229265213,1.4848083555698395,0.16265535540878773,3.1627426147460938,0.0572957880795002,0.14121933079324664,"tensor(0.9685, device='cuda:0')"
161,0.6958493739366531,1.5778801441192627,-0.08299227152019739,3.1808754801750183,-0.06597843766212463,0.13792557335458697,"tensor(0.9683, device='cuda:0')"
162,0.7565767019987106,1.5012354850769043,0.2576337270438671,3.0251994729042053,0.1550474762916565,0.1370571509655565,"tensor(0.9681, device='cuda:0')"
163,0.7213833630084991,1.7173465192317963,0.08962374133989215,3.119453251361847,0.16500188410282135,0.13643877497874202,"tensor(0.9679, device='cuda:0')"
164,0.7806510925292969,1.7398705780506134,0.05488745681941509,3.1526772379875183,0.07578824460506439,0.13399118310771882,"tensor(0.9677, device='cuda:0')"
165,0.729580819606781,1.6491456925868988,0.10819308646023273,3.2018074989318848,0.07232382893562317,0.1327934694942087,"tensor(0.9675, device='cuda:0')"
166,0.731401190161705,1.7091791331768036,0.09792261756956577,3.30536550283432,0.08468078076839447,0.13112467429600655,"tensor(0.9673, device='cuda:0')"
167,0.7649861872196198,1.742970734834671,0.06047106720507145,3.222974717617035,0.12300597131252289,0.12981991983018815,"tensor(0.9671, device='cuda:0')"
168,0.7922630608081818,1.8391359150409698,0.027687743306159973,3.2740554809570312,0.07181616872549057,0.1285899935569614,"tensor(0.9670, device='cuda:0')"
169,0.732665941119194,1.7470824718475342,0.06336945295333862,3.316426932811737,-0.17271828651428223,0.12432415946386755,"tensor(0.9668, device='cuda:0')"
170,0.8001988381147385,1.8588051795959473,0.02184375561773777,3.253935158252716,0.23002693057060242,0.12601505278609693,"tensor(0.9666, device='cuda:0')"
171,0.7054641842842102,1.7373333275318146,0.12303816340863705,3.2274588346481323,0.0016134902834892273,0.12393144092522562,"tensor(0.9664, device='cuda:0')"
172,0.7584944069385529,1.7735584080219269,0.06323633342981339,3.19744336605072,0.02449997141957283,0.12282583097927273,"tensor(0.9662, device='cuda:0')"
173,0.7648192644119263,1.8840619921684265,0.022116826847195625,3.155712127685547,0.0418429970741272,0.12045882682316006,"tensor(0.9660, device='cuda:0')"
174,0.7503905296325684,1.7711441218852997,0.21167706418782473,3.157876491546631,0.13382288813591003,0.12009205172769725,"tensor(0.9658, device='cuda:0')"
175,0.7725510746240616,1.908733069896698,0.06223090086132288,3.1493254899978638,0.02414703741669655,0.11691268785856664,"tensor(0.9656, device='cuda:0')"
176,0.7755338400602341,1.9895257651805878,0.11614978220313787,3.0983075499534607,0.18025687336921692,0.11744411586783826,"tensor(0.9654, device='cuda:0')"
177,0.7996849715709686,1.919224113225937,0.053731519728899,3.0016292929649353,0.07439100742340088,0.11509773819707333,"tensor(0.9652, device='cuda:0')"
178,0.7338226735591888,1.9148688912391663,0.12811768986284733,3.084238886833191,0.10918476432561874,0.11495723410509527,"tensor(0.9650, device='cuda:0')"
179,0.7577771246433258,1.9506736099720001,0.103881124407053,3.138311743736267,0.105085089802742,0.1146548496093601,"tensor(0.9648, device='cuda:0')"
180,0.8463036715984344,2.0993998050689697,0.17470549745485187,3.1812486052513123,0.07870544493198395,0.11318910448811949,"tensor(0.9646, device='cuda:0')"
181,0.7758837342262268,2.074981838464737,0.047438422217965126,3.2709874510765076,0.0002804119139909744,0.11176760838367045,"tensor(0.9644, device='cuda:0')"
182,0.8081710487604141,2.129506289958954,0.06543959584087133,3.291423738002777,0.07158707082271576,0.11057356522418559,"tensor(0.9643, device='cuda:0')"
183,0.843470498919487,2.0937498807907104,0.18274429999291897,3.333821654319763,0.17686103284358978,0.11018474698998033,"tensor(0.9641, device='cuda:0')"
